dataset,setting,seed,method,result_file,run_id,launch_source,m,tau,B,d_max,K,self_weight,paper_match,audit_status,evidence_path,notes
IMDB,main,45,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,main,45,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,main,45,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,main,46,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,main,46,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,main,46,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics.csv,main experiment\core\imdb_main,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_main\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,42,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,42,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,42,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,43,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,43,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,43,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,44,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,44,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,44,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,45,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,45,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,45,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,46,adaptive_complementarity,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,46,adaptive_graph_val,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
IMDB,hard_noisy,46,adaptive_pair,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics.csv,main experiment\core\imdb_hard_noisy,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\command.txt;C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\job.json,5,0.001,15,2,1,0.85,True,PASS,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\main experiment\core\imdb_hard_noisy\metrics_config.json,Resolved from saved argparse config; command.txt cross-check available.
